soc6,title,ilo_exposure_mean,observed_exposure,ilo_pct,anthropic_pct,exposure_gap,abs_exposure_gap,HumanMoat_seed_equal_weight,"Employment change, percent, 2025–35","Median annual wage, dollars, 2025"
51-3011,Bakers,0.1690625,0.0,18.452380952380953,27.24867724867725,8.796296296296298,8.796296296296298,38.17489937797292,5.5,37160.0
25-4011,Archivists,0.47275,0.1348,88.39285714285714,79.62962962962963,-8.763227513227505,8.763227513227505,35.06330040248811,3.4,64550.0
19-2041,"Environmental Scientists and Specialists, Including Health | Climate Change Policy Analysts | Environmental Restoration Planners | Industrial Ecologists",0.3837142857142857,0.0548,76.72619047619048,67.98941798941799,-8.736772486772495,8.736772486772495,30.989388949871937,6.1,82220.0
39-9032,Recreation Workers,0.2133333333333333,0.0,35.95238095238095,27.24867724867725,-8.703703703703699,8.703703703703699,56.1869740212221,4.3,36560.0
45-2091,Agricultural Equipment Operators,0.1694359217171716,0.0,18.571428571428573,27.24867724867725,8.677248677248677,8.677248677248677,29.77167947310648,8.6,41730.0
27-4012,Broadcast Technicians,0.3517857142857142,0.0197,65.89285714285714,57.27513227513228,-8.61772486772486,8.61772486772486,40.554701792901575,-3.1,59570.0
25-1051,"Atmospheric, Earth, Marine, and Space Sciences Teachers, Postsecondary",0.3694444444444444,0.0396,72.02380952380952,63.62433862433863,-8.399470899470892,8.399470899470892,41.967800951335526,2.4,103170.0
41-9041,Telemarketers,0.6115625,0.2852,98.57142857142858,90.21164021164022,-8.359788359788368,8.359788359788368,25.12001463593121,-21.4,35450.0
29-1229,"Physicians, All Other | Allergists and Immunologists | Hospitalists | Urologists",0.2790454545454545,0.0297,51.8452380952381,60.18518518518518,8.339947089947081,8.339947089947081,74.93218685205512,3.4,265930.0
31-9011,Massage Therapists,0.1702083333333333,0.0,18.988095238095237,27.24867724867725,8.260582010582013,8.260582010582013,46.10245151847786,15.3,58450.0
31-2021,Physical Therapist Assistants,0.1702083333333333,0.0,18.988095238095237,27.24867724867725,8.260582010582013,8.260582010582013,73.90376875228687,23.0,68380.0
43-4021,Correspondence Clerks,0.6009375,0.2786,97.97619047619047,89.81481481481481,-8.161375661375658,8.161375661375658,45.48188803512623,-5.6,46800.0
19-4012,Agricultural Technicians | Precision Agriculture Technicians,0.2593055555555555,0.0058,46.60714285714286,54.695767195767196,8.088624338624335,8.088624338624335,45.17050859860959,5.4,49630.0
49-2096,"Electronic Equipment Installers and Repairers, Motor Vehicles",0.211,0.0,35.23809523809524,27.24867724867725,-7.989417989417991,7.989417989417991,60.80424442005121,-14.5,48420.0
49-2094,"Electrical and Electronics Repairers, Commercial and Industrial Equipment",0.211,0.0,35.23809523809524,27.24867724867725,-7.989417989417991,7.989417989417991,48.984266373948046,0.3,74090.0
49-2095,"Electrical and Electronics Repairers, Powerhouse, Substation, and Relay",0.211,0.0,35.23809523809524,27.24867724867725,-7.989417989417991,7.989417989417991,63.76838638858398,9.7,103020.0
19-1021,Biochemists and Biophysicists,0.396875,0.0756,80.47619047619048,72.4867724867725,-7.989417989417987,7.989417989417987,46.86498353457739,12.3,127410.0
47-5041,Continuous Mining Machine Operators,0.1725,0.0,19.345238095238095,27.24867724867725,7.903439153439155,7.903439153439155,62.40321990486645,3.2,61810.0
47-5043,"Roof Bolters, Mining",0.1725,0.0,19.345238095238095,27.24867724867725,7.903439153439155,7.903439153439155,49.63446761800219,-18.9,78540.0
47-5051,"Rock Splitters, Quarry",0.1725,0.0,19.345238095238095,27.24867724867725,7.903439153439155,7.903439153439155,25.011342846688624,5.8,48740.0
39-6012,Concierges,0.5141666666666667,0.1875,91.48809523809524,83.5978835978836,-7.890211640211646,7.890211640211646,43.97877789974387,2.6,38950.0
43-4031,"Court, Municipal, and License Clerks",0.4305,0.102,84.16666666666667,76.45502645502646,-7.711640211640216,7.711640211640216,48.38309549945115,3.4,48700.0
29-2072,Medical Records Specialists,0.51625,0.6674,91.9047619047619,99.60317460317461,7.69841269841271,7.69841269841271,33.1719721917307,7.8,51140.0
15-1241,Computer Network Architects | Telecommunications Engineering Specialists,0.5157142857142857,0.1987,91.78571428571428,84.12698412698413,-7.658730158730151,7.658730158730151,43.76472740578119,7.7,134050.0
25-4012,Curators,0.47275,0.4123,88.39285714285714,96.03174603174604,7.6388888888889,7.6388888888889,51.13465056714234,4.9,63420.0
13-1011,"Agents and Business Managers of Artists, Performers, and Athletes",0.445,0.118,85.41666666666666,77.77777777777779,-7.6388888888888715,7.6388888888888715,50.88437614343213,9.7,82890.0
19-1029,"Biological Scientists, All Other | Bioinformatics Scientists | Molecular and Cellular Biologists | Geneticists",0.396875,0.2452,80.47619047619048,88.09523809523809,7.619047619047606,7.619047619047606,32.567599707281374,4.7,98920.0
39-5011,Barbers,0.173125,0.0,19.642857142857142,27.24867724867725,7.605820105820108,7.605820105820108,55.59238931577022,3.3,38210.0
11-2032,Public Relations Managers,0.391861111111111,0.2315,79.10714285714285,86.64021164021165,7.533068783068799,7.533068783068799,55.384193194292,5.7,146910.0
51-6091,"Extruding and Forming Machine Setters, Operators, and Tenders, Synthetic and Glass Fibers",0.1735,0.0,19.761904761904763,27.24867724867725,7.486772486772487,7.486772486772487,57.74533479692646,-3.3,46350.0
25-2012,"Kindergarten Teachers, Except Special Education",0.2080555555555555,0.0,34.70238095238095,27.24867724867725,-7.453703703703699,7.453703703703699,51.63995609220636,-0.3,62680.0
25-2011,"Preschool Teachers, Except Special Education",0.2080555555555555,0.0,34.70238095238095,27.24867724867725,-7.453703703703699,7.453703703703699,40.80936699597512,4.5,38140.0
19-3011,Economists | Environmental Economists,0.5545833333333333,0.2418,94.88095238095238,87.43386243386243,-7.44708994708995,7.44708994708995,24.521039151115986,4.7,124720.0
43-3011,Bill and Account Collectors,0.426,0.2989,83.75,91.13756613756614,7.3875661375661394,7.3875661375661394,46.17892425905599,-10.4,47030.0
51-8093,"Petroleum Pump System Operators, Refinery Operators, and Gaugers",0.2905,0.0405,56.666666666666664,63.888888888888886,7.222222222222221,7.222222222222221,53.69374313940725,-1.9,96710.0
51-4023,"Rolling Machine Setters, Operators, and Tenders, Metal and Plastic",0.2072222222222222,0.0,34.464285714285715,27.24867724867725,-7.215608465608465,7.215608465608465,53.888401024515176,-8.3,50140.0
51-4021,"Extruding and Drawing Machine Setters, Operators, and Tenders, Metal and Plastic",0.2072222222222222,0.0,34.464285714285715,27.24867724867725,-7.215608465608465,7.215608465608465,42.87669227954628,0.7,47720.0
17-2071,Electrical Engineers,0.3141666666666666,0.059,61.42857142857143,68.51851851851852,7.089947089947088,7.089947089947088,60.60263446761801,9.9,120630.0
49-3043,Rail Car Repairers,0.1739285714285714,0.0,20.238095238095237,27.24867724867725,7.010582010582013,7.010582010582013,44.91803878521771,2.6,67530.0
49-9043,"Maintenance Workers, Machinery",0.1739285714285714,0.0,20.238095238095237,27.24867724867725,7.010582010582013,7.010582010582013,53.47969264544456,-1.9,60850.0
49-9044,Millwrights,0.1739285714285714,0.0,20.238095238095237,27.24867724867725,7.010582010582013,7.010582010582013,70.04573728503476,0.9,65700.0
49-9081,Wind Turbine Service Technicians,0.1739285714285714,0.0,20.238095238095237,27.24867724867725,7.010582010582013,7.010582010582013,77.44603000365899,29.5,64120.0
49-3042,"Mobile Heavy Equipment Mechanics, Except Engines",0.1739285714285714,0.0,20.238095238095237,27.24867724867725,7.010582010582013,7.010582010582013,67.9312111233077,6.7,65510.0
49-3041,Farm Equipment Mechanics and Service Technicians,0.1739285714285714,0.0,20.238095238095237,27.24867724867725,7.010582010582013,7.010582010582013,62.68093669959751,10.7,56550.0
19-4021,Biological Technicians,0.3811538461538462,0.0599,76.01190476190476,69.04761904761905,-6.964285714285708,6.964285714285708,48.64983534577387,7.4,57510.0
47-2211,Sheet Metal Workers,0.2064285714285714,0.0,34.10714285714286,27.24867724867725,-6.858465608465611,6.858465608465611,40.20380534211489,2.5,61800.0
47-2011,Boilermakers,0.2064285714285714,0.0,34.10714285714286,27.24867724867725,-6.858465608465611,6.858465608465611,62.20270764727407,-1.8,76410.0
19-3051,Urban and Regional Planners,0.4081249999999999,0.0959,81.9047619047619,75.13227513227513,-6.772486772486772,6.772486772486772,34.548481522136846,3.9,89320.0
51-4192,"Layout Workers, Metal and Plastic",0.2054870129870129,0.0,33.92857142857143,27.24867724867725,-6.67989417989418,6.67989417989418,40.584705451884375,-3.4,63870.0
15-1253,Software Quality Assurance Analysts and Testers,0.522471875,0.5195,92.14285714285714,98.80952380952381,6.666666666666671,6.666666666666671,28.58836443468716,5.7,104300.0
31-9094,Medical Transcriptionists,0.5303125,0.6365,92.67857142857143,99.33862433862434,6.660052910052912,6.660052910052912,32.85912916209294,-4.4,40410.0
43-4181,Reservation and Transportation Ticket Agents and Travel Clerks,0.555125,0.2467,95.11904761904762,88.4920634920635,-6.6269841269841265,6.6269841269841265,55.730698865715325,2.5,44390.0
17-2112,Industrial Engineers | Human Factors Engineers and Ergonomists | Validation Engineers | Manufacturing Engineers,0.367,0.0367,68.92857142857143,62.301587301587304,-6.6269841269841265,6.6269841269841265,47.72530186608122,12.4,102440.0
51-4022,"Forging Machine Setters, Operators, and Tenders, Metal and Plastic",0.1740674603174602,0.0,20.773809523809526,27.24867724867725,6.474867724867725,6.474867724867725,33.07866813025979,-17.2,49030.0
43-6011,Executive Secretaries and Executive Administrative Assistants,0.53625,0.2336,93.15476190476191,86.77248677248677,-6.38227513227514,6.38227513227514,39.62641785583608,0.0,76590.0
51-4062,"Patternmakers, Metal and Plastic",0.2045454545454545,0.0,33.63095238095239,27.24867724867725,-6.3822751322751365,6.3822751322751365,37.45115257958288,-22.8,58000.0
51-4111,Tool and Die Makers,0.2045454545454545,0.0,33.63095238095239,27.24867724867725,-6.3822751322751365,6.3822751322751365,55.432125869008416,-9.2,64050.0
49-9094,Locksmiths and Safe Repairers,0.2045454545454545,0.0,33.63095238095239,27.24867724867725,-6.3822751322751365,6.3822751322751365,58.498353457738745,-11.7,51320.0
51-4061,"Model Makers, Metal and Plastic",0.2045454545454545,0.0,33.63095238095239,27.24867724867725,-6.3822751322751365,6.3822751322751365,25.48444932308818,-17.3,63340.0
51-9151,Photographic Process Workers and Processing Machine Operators,0.2715625,0.0108,49.047619047619044,55.35714285714286,6.309523809523817,6.309523809523817,29.62824734723747,-5.6,40610.0
15-1231,Computer Network Support Specialists,0.43,0.2867,84.04761904761905,90.34391534391534,6.2962962962962905,6.2962962962962905,47.80204903036956,1.2,76220.0
25-3011,"Adult Basic Education, Adult Secondary Education, and English as a Second Language Instructors",0.3390625,0.0636,63.57142857142857,69.84126984126983,6.269841269841265,6.269841269841265,35.041712403951706,-13.9,61540.0
27-4021,Photographers,0.3903125,0.195,77.73809523809524,83.994708994709,6.25661375661376,6.25661375661376,42.357848518111965,-0.7,44660.0
27-3043,"Writers and Authors | Poets, Lyricists and Creative Writers",0.5500694444444445,0.2462,94.52380952380952,88.35978835978835,-6.164021164021165,6.164021164021165,17.623856567874135,-0.3,76910.0
19-3041,Sociologists,0.4777777777777777,0.3833,88.69047619047619,94.84126984126983,6.150793650793645,6.150793650793645,26.28723015001829,3.8,106030.0
41-2011,Cashiers,0.394375,0.0846,79.82142857142858,73.67724867724867,-6.1441798941799135,6.1441798941799135,31.281741675814125,-6.5,32880.0
15-1243,Database Architects | Data Warehousing Specialists,0.5347541666666666,0.5787,92.97619047619048,99.07407407407408,6.097883597883595,6.097883597883595,27.05195755579949,9.4,139500.0
51-9191,Adhesive Bonding Machine Operators and Tenders,0.2026822916666666,0.0,33.33333333333333,27.24867724867725,-6.084656084656078,6.084656084656078,56.129527991218445,1.3,46460.0
27-2012,Producers and Directors | Media Programming Directors | Talent Directors | Media Technical Directors/Managers,0.3651428571428571,0.092,68.33333333333333,74.33862433862434,6.005291005291014,6.005291005291014,57.64873765093304,4.0,90360.0
13-1081,Logisticians | Logistics Engineers | Logistics Analysts,0.4601111111111111,0.1571,87.20238095238095,81.21693121693121,-5.985449735449734,5.985449735449734,44.43968776680083,17.6,82320.0
49-9011,Mechanical Door Repairers,0.1745,0.0,21.30952380952381,27.24867724867725,5.93915343915344,5.93915343915344,59.17343578485181,6.4,55720.0
49-2092,"Electric Motor, Power Tool, and Related Repairers",0.1745,0.0,21.30952380952381,27.24867724867725,5.93915343915344,5.93915343915344,61.25978777899744,4.4,56210.0
47-4021,Elevator and Escalator Installers and Repairers,0.1745,0.0,21.30952380952381,27.24867724867725,5.93915343915344,5.93915343915344,71.19063300402487,5.7,109910.0
49-9097,Signal and Track Switch Repairers,0.1745,0.0,21.30952380952381,27.24867724867725,5.93915343915344,5.93915343915344,50.05488474204172,1.8,92460.0
49-9031,Home Appliance Repairers,0.1745,0.0,21.30952380952381,27.24867724867725,5.93915343915344,5.93915343915344,68.49432857665569,1.9,50990.0
49-9012,"Control and Valve Installers and Repairers, Except Mechanical Door",0.1745,0.0,21.30952380952381,27.24867724867725,5.93915343915344,5.93915343915344,61.73435784851812,4.3,74340.0
33-9093,Transportation Security Screeners,0.2025,0.0,33.154761904761905,27.24867724867725,-5.906084656084655,5.906084656084655,50.15514087083791,-4.2,66770.0
33-9032,Security Guards,0.2025,0.0,33.154761904761905,27.24867724867725,-5.906084656084655,5.906084656084655,64.35675082327114,0.9,38020.0
29-2099,"Health Technologists and Technicians, All Other | Neurodiagnostic Technologists | Ophthalmic Medical Technologists | Patient Representatives",0.3047857142857143,0.0445,59.82142857142857,65.47619047619048,5.654761904761912,5.654761904761912,56.462617392364926,5.9,50290.0
27-3023,"News Analysts, Reporters, and Journalists",0.5041249999999999,0.2098,90.71428571428571,85.11904761904762,-5.595238095238088,5.595238095238088,39.409440175631175,-5.9,62200.0
27-3041,Editors,0.5405833333333333,0.246,93.80952380952381,88.22751322751323,-5.582010582010582,5.582010582010582,50.409440175631175,-1.1,77920.0
51-9023,"Mixing and Blending Machine Setters, Operators, and Tenders",0.199925,0.0,32.73809523809524,27.24867724867725,-5.489417989417991,5.489417989417991,56.24881083058909,-6.1,48990.0
25-1193,"Recreation and Fitness Studies Teachers, Postsecondary",0.3694444444444444,0.1138,72.02380952380952,77.5132275132275,5.489417989417987,5.489417989417987,57.79765825100621,2.2,77270.0
45-1011,"First-Line Supervisors of Farming, Fishing, and Forestry Workers",0.1749249583749583,0.0,21.785714285714285,27.24867724867725,5.4629629629629655,5.4629629629629655,65.13465056714233,3.8,59320.0
15-1255,Web and Digital Interface Designers | Video Game Designers,0.5424584821428572,0.249,93.92857142857143,88.62433862433863,-5.304232804232797,5.304232804232797,30.872850347603368,6.0,104000.0
41-3041,Travel Agents,0.5000625,0.4054,90.47619047619048,95.76719576719577,5.291005291005291,5.291005291005291,41.67288693743139,0.2,50160.0
53-4031,Railroad Conductors and Yardmasters,0.175,0.0,22.023809523809522,27.24867724867725,5.224867724867728,5.224867724867728,71.7778997438712,0.9,78000.0
51-2051,Fiberglass Laminators and Fabricators,0.175,0.0,22.023809523809522,27.24867724867725,5.224867724867728,5.224867724867728,27.838638858397367,4.6,46880.0
19-1022,Microbiologists,0.396875,0.0969,80.47619047619048,75.26455026455027,-5.211640211640216,5.211640211640216,43.66300768386389,6.2,87990.0
13-1151,Training and Development Specialists,0.4384375,0.2793,84.76190476190476,89.94708994708994,5.185185185185176,5.185185185185176,36.41126966703256,10.8,69280.0
11-9031,"Education and Childcare Administrators, Preschool and Daycare",0.2994444444444444,0.0395,58.333333333333336,63.49206349206349,5.158730158730151,5.158730158730151,68.30918404683497,-3.1,59300.0
45-2021,Animal Breeders,0.1992480158730158,0.0,32.38095238095238,27.24867724867725,-5.132275132275129,5.132275132275129,43.21405049396268,3.0,51130.0
53-4013,"Rail Yard Engineers, Dinkey Operators, and Hostlers",0.1985,0.0,32.202380952380956,27.24867724867725,-4.953703703703706,4.953703703703706,62.386388583973655,0.8,60600.0
53-4011,Locomotive Engineers,0.1985,0.0,32.202380952380956,27.24867724867725,-4.953703703703706,4.953703703703706,64.39480424442004,0.5,81410.0
11-2011,Advertising and Promotions Managers,0.38825,0.1731,77.5,82.4074074074074,4.907407407407405,4.907407407407405,57.48627881448958,-3.7,133660.0
13-2054,Financial Risk Specialists,0.5458796296296297,0.2649,94.16666666666667,89.28571428571429,-4.88095238095238,4.88095238095238,,7.4,117330.0
53-7041,Hoist and Winch Operators,0.1751428571428571,0.0,22.380952380952383,27.24867724867725,4.867724867724867,4.867724867724867,39.02854006586169,0.2,56450.0
53-6011,Bridge and Lock Tenders,0.1751428571428571,0.0,22.380952380952383,27.24867724867725,4.867724867724867,4.867724867724867,43.65459202341749,-2.3,57700.0
53-7021,Crane and Tower Operators,0.1751428571428571,0.0,22.380952380952383,27.24867724867725,4.867724867724867,4.867724867724867,83.26308086351995,3.8,68080.0
41-3011,Advertising Sales Agents,0.445,0.1482,85.41666666666666,80.55555555555556,-4.8611111111111,4.8611111111111,52.4555433589462,-7.2,64820.0
53-7051,Industrial Truck and Tractor Operators,0.198,0.0,32.02380952380952,27.24867724867725,-4.775132275132268,4.775132275132268,65.22173435784852,1.5,46420.0
27-1024,Graphic Designers,0.493,0.3672,89.82142857142857,94.57671957671958,4.755291005291014,4.755291005291014,28.552506403219905,-1.7,62960.0
51-9071,Jewelers and Precious Stone and Metal Workers | Gem and Diamond Workers,0.1755454545454545,0.0,22.61904761904762,27.24867724867725,4.62962962962963,4.62962962962963,59.4549945115258,-3.2,52540.0
47-1011,First-Line Supervisors of Construction Trades and Extraction Workers | Solar Energy Installation Managers,0.2843333333333333,0.0296,55.47619047619048,60.05291005291006,4.576719576719576,4.576719576719576,80.87705817782657,5.0,79920.0
53-7064,"Packers and Packagers, Hand",0.1975,0.0,31.785714285714285,27.24867724867725,-4.5370370370370345,4.5370370370370345,35.32821075740944,-5.0,36280.0
49-3053,Outdoor Power Equipment and Other Small Engine Mechanics,0.176234375,0.0,22.738095238095237,27.24867724867725,4.510582010582013,4.510582010582013,54.37980241492865,2.3,47880.0
43-3031,"Bookkeeping, Accounting, and Auditing Clerks",0.5660416666666667,0.3104,96.42857142857143,91.93121693121694,-4.497354497354493,4.497354497354493,34.51518477863154,-5.6,50670.0
13-1161,Market Research Analysts and Marketing Specialists | Search Marketing Strategists,0.5547222222222222,0.6483,95.0,99.47089947089947,4.470899470899468,4.470899470899468,25.20252469813392,7.0,78760.0
51-6093,Upholsterers,0.1769583333333333,0.0,22.857142857142858,27.24867724867725,4.3915343915343925,4.3915343915343925,28.640321990486644,-2.3,46340.0
11-3021,Computer and Information Systems Managers,0.4402272727272727,0.1559,85.11904761904762,80.82010582010582,-4.298941798941797,4.298941798941797,63.12660080497623,15.8,175140.0
51-9031,"Cutters and Trimmers, Hand",0.1773317307692307,0.0,22.976190476190474,27.24867724867725,4.272486772486776,4.272486772486776,16.663739480424443,-18.9,38020.0
25-2059,"Special Education Teachers, All Other | Adapted Physical Education Specialists",0.2836363636363636,0.0257,55.05952380952381,59.32539682539682,4.265873015873012,4.265873015873012,57.18477863154044,1.9,76580.0
27-1014,Special Effects Artists and Animators,0.493,0.3571,89.82142857142857,94.04761904761905,4.226190476190482,4.226190476190482,44.29674350530552,-0.3,102030.0
51-9022,"Grinding and Polishing Workers, Hand",0.177554945054945,0.0,23.095238095238095,27.24867724867725,4.153439153439155,4.153439153439155,44.58068057080131,-19.2,42660.0
19-4042,"Environmental Science and Protection Technicians, Including Health",0.3811538461538462,0.1444,76.01190476190476,80.15873015873017,4.146825396825406,4.146825396825406,38.28576655689718,6.9,55090.0
19-2043,Hydrologists,0.3633333333333333,0.0748,68.03571428571429,72.15608465608466,4.120370370370367,4.120370370370367,33.89462129527991,1.5,96600.0
27-3042,Technical Writers,0.5454166666666667,0.4747,94.04761904761905,98.14814814814815,4.100529100529101,4.100529100529101,32.16758141236736,0.8,90390.0
33-9011,Animal Control Workers,0.1972499999999999,0.0,31.25,27.24867724867725,-4.00132275132275,4.00132275132275,87.24295645810466,4.0,45660.0
33-9091,Crossing Guards and Flaggers,0.1972499999999999,0.0,31.25,27.24867724867725,-4.00132275132275,4.00132275132275,51.36406878887669,3.5,38100.0
33-3041,Parking Enforcement Workers,0.1972499999999999,0.0,31.25,27.24867724867725,-4.00132275132275,4.00132275132275,68.38821807537504,-1.1,46730.0
33-3031,Fish and Game Wardens,0.1972499999999999,0.0,31.25,27.24867724867725,-4.00132275132275,4.00132275132275,76.49469447493597,-5.7,74060.0
33-9092,"Lifeguards, Ski Patrol, and Other Recreational Protective Service Workers",0.1972499999999999,0.0,31.25,27.24867724867725,-4.00132275132275,4.00132275132275,59.28905964141968,5.5,33580.0
43-5032,"Dispatchers, Except Police, Fire, and Ambulance",0.4949999999999999,0.2258,90.23809523809524,86.24338624338624,-3.9947089947090006,3.9947089947090006,68.26198316867911,-0.7,50340.0
15-1221,Computer and Information Research Scientists,0.49,0.3404,89.46428571428572,93.38624338624338,3.9219576719576565,3.9219576719576565,37.44493230881814,21.8,140300.0
25-9044,"Teaching Assistants, Postsecondary",0.3694444444444444,0.1002,72.02380952380952,75.92592592592592,3.9021164021164054,3.9021164021164054,25.99817050859861,2.7,42910.0
41-1012,First-Line Supervisors of Non-Retail Sales Workers,0.495189947089947,0.2295,90.35714285714286,86.5079365079365,-3.849206349206355,3.849206349206355,64.5159165751921,0.5,87520.0
11-9111,Medical and Health Services Managers,0.353375,0.0659,66.66666666666666,70.43650793650794,3.7698412698412795,3.7698412698412795,47.81668496158068,24.2,123860.0
25-1125,"History Teachers, Postsecondary",0.3694444444444444,0.0994,72.02380952380952,75.66137566137566,3.6375661375661394,3.6375661375661394,34.66739846322723,0.0,83820.0
43-5021,Couriers and Messengers,0.3085624999999999,0.0412,60.59523809523809,64.21957671957672,3.624338624338634,3.624338624338634,51.17855836077571,8.0,39200.0
49-3031,Bus and Truck Mechanics and Diesel Engine Specialists,0.17796875,0.0,23.63095238095238,27.24867724867725,3.6177248677248706,3.6177248677248706,62.19758507135016,3.6,61770.0
49-3023,Automotive Service Technicians and Mechanics,0.17796875,0.0,23.63095238095238,27.24867724867725,3.6177248677248706,3.6177248677248706,56.50713501646542,5.0,50620.0
49-3052,Motorcycle Mechanics,0.17796875,0.0,23.63095238095238,27.24867724867725,3.6177248677248706,3.6177248677248706,77.58470545188437,2.1,48580.0
49-3022,Automotive Glass Installers and Repairers,0.17796875,0.0,23.63095238095238,27.24867724867725,3.6177248677248706,3.6177248677248706,42.41126966703256,5.7,47630.0
49-3092,Recreational Vehicle Service Technicians,0.17796875,0.0,23.63095238095238,27.24867724867725,3.6177248677248706,3.6177248677248706,44.47713135748262,9.7,52000.0
49-3093,Tire Repairers and Changers,0.17796875,0.0,23.63095238095238,27.24867724867725,3.6177248677248706,3.6177248677248706,53.21405049396268,3.4,37710.0
49-3021,Automotive Body and Related Repairers,0.17796875,0.0,23.63095238095238,27.24867724867725,3.6177248677248706,3.6177248677248706,51.59019392608856,3.7,54890.0
49-3051,Motorboat Mechanics and Service Technicians,0.17796875,0.0,23.63095238095238,27.24867724867725,3.6177248677248706,3.6177248677248706,68.52872301500182,4.9,57550.0
11-9081,Lodging Managers,0.373,0.1215,74.88095238095238,78.43915343915344,3.558201058201064,3.558201058201064,74.31174533479692,3.8,69250.0
15-1242,Database Administrators,0.5675,0.3315,96.66666666666667,93.12169312169311,-3.5449735449735584,3.5449735449735584,42.88437614343213,-0.1,104620.0
11-3013,Facilities Managers | Security Managers,0.4189999999999999,0.1345,83.03571428571429,79.4973544973545,-3.5383597883597986,3.5383597883597986,67.51628247347239,4.6,106660.0
17-2051,Civil Engineers | Transportation Engineers | Water/Wastewater Engineers,0.3021428571428571,0.0081,58.69047619047619,55.158730158730165,-3.5317460317460245,3.5317460317460245,45.4826198316868,6.4,100840.0
23-1012,Judicial Law Clerks,0.39075,0.1704,78.63095238095238,82.14285714285714,3.511904761904759,3.511904761904759,33.88583973655324,2.8,64920.0
41-3031,"Securities, Commodities, and Financial Services Sales Agents",0.5379916666666666,0.4413,93.69047619047619,97.08994708994709,3.3994708994708986,3.3994708994708986,56.64324917672887,1.4,78660.0
19-3032,Industrial-Organizational Psychologists,0.3905555555555555,0.1577,78.03571428571429,81.41534391534393,3.3796296296296333,3.3796296296296333,49.83607757043542,6.5,193950.0
19-2042,"Geoscientists, Except Hydrologists and Geographers",0.3633333333333333,0.043,68.03571428571429,64.68253968253968,-3.353174603174608,3.353174603174608,39.053421148920606,5.1,101920.0
17-2061,Computer Hardware Engineers,0.42378125,0.1453,83.57142857142857,80.29100529100529,-3.2804232804232782,3.2804232804232782,31.890230515916578,9.1,161740.0
13-2052,Personal Financial Advisors,0.5745833333333333,0.3504,97.02380952380952,93.78306878306879,-3.2407407407407334,3.2407407407407334,41.2253933406513,1.4,105070.0
29-1031,Dietitians and Nutritionists,0.4139285714285714,0.1328,82.38095238095238,79.16666666666666,-3.2142857142857224,3.2142857142857224,37.00439077936333,7.7,76400.0
15-1251,Computer Programmers,0.571,0.7451,96.78571428571429,100.0,3.214285714285708,3.214285714285708,19.17636297109404,-7.3,100390.0
19-1013,Soil and Plant Scientists,0.3410416666666666,0.0513,63.8095238095238,66.9973544973545,3.18783068783069,3.18783068783069,41.02780826930113,6.7,78850.0
29-1081,Podiatrists,0.195,0.0,30.416666666666664,27.24867724867725,-3.167989417989414,3.167989417989414,78.43139407244786,2.0,160300.0
29-1011,Chiropractors,0.195,0.0,30.416666666666664,27.24867724867725,-3.167989417989414,3.167989417989414,75.57006952067324,8.7,79200.0
29-1125,Recreational Therapists,0.195,0.0,30.416666666666664,27.24867724867725,-3.167989417989414,3.167989417989414,52.7127698499817,4.8,61960.0
51-8021,Stationary Engineers and Boiler Operators,0.195,0.0,30.416666666666664,27.24867724867725,-3.167989417989414,3.167989417989414,67.8880351262349,3.1,78620.0
13-1041,Compliance Officers | Environmental Compliance Inspectors | Equal Opportunity Representatives and Officers | Government Property Inspectors and Investigators,0.4013124999999999,0.1211,81.42857142857143,78.3068783068783,-3.121693121693127,3.121693121693127,52.7661909989023,3.8,80730.0
27-1022,Fashion Designers,0.3497222222222222,0.0568,65.23809523809524,68.25396825396825,3.0158730158730123,3.0158730158730123,23.99963410171972,0.1,80960.0
15-1299,"Computer Occupations, All Other | Web Administrators | Geographic Information Systems Technologists and Technicians | Document Management Specialists",0.4886083333333333,0.3106,89.16666666666667,92.06349206349206,2.896825396825392,2.896825396825392,38.1988453876489,5.1,116580.0
11-9199,"Managers, All Other | Regulatory Affairs Managers | Compliance Managers | Loss Prevention Managers",0.3666787037037036,0.0686,68.69047619047619,71.42857142857143,2.738095238095241,2.738095238095241,57.43706549579216,4.9,141900.0
51-4032,"Drilling and Boring Machine Tool Setters, Operators, and Tenders, Metal and Plastic",0.1783333333333333,0.0,24.523809523809522,27.24867724867725,2.724867724867728,2.724867724867728,48.46798390047567,-9.5,49080.0
51-4034,"Lathe and Turning Machine Tool Setters, Operators, and Tenders, Metal and Plastic",0.1783333333333333,0.0,24.523809523809522,27.24867724867725,2.724867724867728,2.724867724867728,23.109403585803147,-11.3,50620.0
51-4035,"Milling and Planing Machine Setters, Operators, and Tenders, Metal and Plastic",0.1783333333333333,0.0,24.523809523809522,27.24867724867725,2.724867724867728,2.724867724867728,31.033662641785583,-13.2,52800.0
51-4033,"Grinding, Lapping, Polishing, and Buffing Machine Tool Setters, Operators, and Tenders, Metal and Plastic",0.1783333333333333,0.0,24.523809523809522,27.24867724867725,2.724867724867728,2.724867724867728,34.22283205268935,-10.8,46550.0
51-4031,"Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic",0.1783333333333333,0.0,24.523809523809522,27.24867724867725,2.724867724867728,2.724867724867728,31.15257958287597,-10.5,46330.0
